movieId,full title,genres,title,year,gross ($),# oscar nominations,golden globe,average rating,# ratings,imdb rating,rotten tomatoes rating,imdb link,tmdb link,corrected imdb link,condensed name
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,"Heartbreak Kid, The",2007,,0,0,2.8,5,,,408839,9038,TT0408839,"theHeartbreakKid,The"
55267,Dan in Real Life (2007),Comedy|Drama|Romance,Dan in Real Life,2007,,0,0,3.25,6,,,480242,7211,TT0480242,theDaninRealLife
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,"Darjeeling Limited, The",2007,,0,0,3.941176471,17,,,838221,4538,TT0838221,"theDarjeelingLimited,The"
55272,We Own the Night (2007),Crime|Drama,We Own the Night,2007,,0,0,3.5,5,,,498399,2001,TT0498399,theWeOwntheNight
55274,Elizabeth: The Golden Age (2007),Drama,Elizabeth: The Golden Age,2007,,1,0,3.3,5,,,414055,4517,TT0414055,theElizabeth:TheGoldenAge
55276,Michael Clayton (2007),Drama|Thriller,Michael Clayton,2007,,4,1,3.596153846,26,,,465538,4566,TT0465538,theMichaelClayton
55278,Sleuth (2007),Drama|Mystery|Thriller,Sleuth,2007,,2,1,1.25,2,,,857265,4520,TT0857265,theSleuth
55280,Lars and the Real Girl (2007),Comedy|Drama,Lars and the Real Girl,2007,,1,0,3.366666667,15,,,805564,6615,TT0805564,theLarsandtheRealGirl
55282,30 Days of Night (2007),Horror|Thriller,30 Days of Night,2007,,0,0,3.055555556,18,,,389722,4513,TT0389722,the30DaysofNight
55284,Rendition (2007),Drama|Thriller,Rendition,2007,,0,0,4,6,,,804522,5125,TT0804522,theRendition
55286,Things We Lost in the Fire (2007),Drama|Romance,Things We Lost in the Fire,2007,,0,0,2.5,4,,,469623,3877,TT0469623,theThingsWeLostintheFire
55288,Reservation Road (2007),Drama|Thriller,Reservation Road,2007,,0,0,3.5,4,,,831884,8954,TT0831884,theReservationRoad
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,Gone Baby Gone,2007,,0,0,3.842105263,19,,,452623,4771,TT0452623,theGoneBabyGone
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,"Assassination of Jesse James by the Coward Robert Ford, The",2007,,0,0,3.409090909,11,,,443680,4512,TT0443680,"theAssassinationofJesseJamesbytheCowardRobertFord,The"
55373,"Breaking Point, The (1950)",Crime|Drama|Film-Noir,"Breaking Point, The",1950,,0,0,4,1,,,42281,37954,TT0042281,"theBreakingPoint,The"
55391,10th & Wolf (2006),Crime|Drama|Thriller,10th & Wolf,2006,,0,0,4.5,1,,,360323,13197,TT0360323,the10th&Wolf
55406,Civic Duty (2006),Drama|Thriller,Civic Duty,2006,,0,0,0.5,1,,,446298,14041,TT0446298,theCivicDuty
55408,The Killing Floor (2007),Crime|Horror|Mystery,The Killing Floor,2007,,0,0,2.5,1,,,756672,9898,TT0756672,theTheKillingFloor
55442,Persepolis (2007),Animation|Drama,Persepolis,2007,,1,0,4.388888889,9,,,808417,2011,TT0808417,thePersepolis
55444,Control (2007),Drama,Control,2007,,0,0,3,1,,,421082,5708,TT0421082,theControl
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance,The Jane Austen Book Club,2007,,0,0,2.5,1,,,866437,5951,TT0866437,theTheJaneAustenBookClub
55462,Frostbitten (Frostbiten) (2006),Comedy|Horror,Frostbitten (Frostbiten),2006,,0,0,2,1,,,454457,13319,TT0454457,theFrostbitten(Frostbiten)
55467,Jonny Vang (2003),Comedy|Drama|Mystery,Jonny Vang,2003,,0,0,4,1,,,355611,33688,TT0355611,theJonnyVang
55492,"Last Winter, The (2006)",Horror,"Last Winter, The",2006,,0,0,3,1,,,454864,15667,TT0454864,"theLastWinter,The"
55498,Silk (2007),Adventure|Drama|Romance,Silk,2007,,0,0,2,1,,,494834,14753,TT0494834,theSilk
55507,"Mary, Queen of Scots (1971)",Drama,"Mary, Queen of Scots",1971,,4,1,3,1,,,67402,46067,TT0067402,"theMary,QueenofScots"
55517,I Want Someone to Eat Cheese With (2006),Comedy,I Want Someone to Eat Cheese With,2006,,0,0,1,1,,,391229,13066,TT0391229,theIWantSomeonetoEatCheeseWith
55553,Black Sheep (2006),Comedy|Horror,Black Sheep,2006,,0,0,2.166666667,3,,,779982,3603,TT0779982,theBlackSheep
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,"Edge of Heaven, The (Auf der anderen Seite)",2007,,0,0,3.5,1,,,880502,2014,TT0880502,"theEdgeofHeaven,The(AufderanderenSeite)"
55577,Saw IV (2007),Crime|Horror|Thriller,Saw IV,2007,,0,0,2.625,8,,,890870,663,TT0890870,theSawIV
55603,My Mom's New Boyfriend (2008),Action|Comedy|Romance|Thriller,My Mom's New Boyfriend,2008,,0,0,2.5,1,,,780534,9262,TT0780534,theMyMom'sNewBoyfriend
55620,For the Bible Tells Me So (2007),Documentary,For the Bible Tells Me So,2007,,0,0,3.5,1,,,912583,15651,TT0912583,theFortheBibleTellsMeSo
55671,"Sea Wolf, The (1941)",Adventure|Drama,"Sea Wolf, The",1941,,0,0,4.5,1,,,34162,33931,TT0034162,"theSeaWolf,The"
55687,My Kid Could Paint That (2007),Documentary,My Kid Could Paint That,2007,,0,0,3,1,,,912592,14279,TT0912592,theMyKidCouldPaintThat
55705,Secret Sunshine (Milyang) (2007),Comedy|Drama|Romance,Secret Sunshine (Milyang),2007,,0,0,2.5,1,,,817225,2015,TT0817225,theSecretSunshine(Milyang)
55713,"Reckless Moment, The (1949)",Drama|Film-Noir,"Reckless Moment, The",1949,,0,0,3,1,,,41786,28007,TT0041786,"theRecklessMoment,The"
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,Elite Squad (Tropa de Elite),2007,,0,0,3.833333333,6,,,861739,7347,TT0861739,theEliteSquad(TropadeElite)
55729,King of California (2007),Comedy,King of California,2007,,0,0,3,3,,,388182,5718,TT0388182,theKingofCalifornia
55732,Martian Child (2007),Comedy|Drama,Martian Child,2007,,0,0,4.25,2,,,415965,5126,TT0415965,theMartianChild
55765,American Gangster (2007),Crime|Drama|Thriller,American Gangster,2007,,1,1,3.743902439,41,,,765429,4982,TT0765429,theAmericanGangster
55768,Bee Movie (2007),Animation|Comedy,Bee Movie,2007,,0,1,2.583333333,6,,,389790,5559,TT0389790,theBeeMovie
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,Before the Devil Knows You're Dead,2007,,0,0,3.642857143,7,,,292963,7972,TT0292963,theBeforetheDevilKnowsYou'reDead
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",2007,,0,0,3.6,5,,,401383,2013,TT0401383,"theDivingBellandtheButterfly,The(Scaphandreetlepapillon,Le)"
55820,No Country for Old Men (2007),Crime|Drama,No Country for Old Men,2007,,7,1,4.046296296,54,,,477348,6977,TT0477348,theNoCountryforOldMen
55830,Be Kind Rewind (2008),Comedy,Be Kind Rewind,2008,,0,0,2.888888889,9,,,799934,4953,TT0799934,theBeKindRewind
55851,Crazy Love (2007),Documentary,Crazy Love,2007,,0,0,3,1,,,790706,26336,TT0790706,theCrazyLove
55872,August Rush (2007),Drama|Musical,August Rush,2007,,1,0,4.166666667,6,,,426931,5123,TT0426931,theAugustRush
55895,"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller,"Desperate Hours, The",1955,,0,0,3.5,2,,,47985,18612,TT0047985,"theDesperateHours,The"
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,"Man from Earth, The",2007,,0,0,3.928571429,14,,,756683,13363,TT0756683,"theManfromEarth,The"
55946,Lions For Lambs (2007),Drama|Thriller|War,Lions For Lambs,2007,,0,0,3.125,4,,,891527,4515,TT0891527,theLionsForLambs
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,Beowulf,2007,,0,0,2.96875,16,,,442933,2310,TT0442933,theBeowulf
56001,Love in the Time of Cholera (2007),Drama|Romance,Love in the Time of Cholera,2007,,0,0,1,1,,,484740,6639,TT0484740,theLoveintheTimeofCholera
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,Southland Tales,2006,,0,0,1.916666667,6,,,405336,4723,TT0405336,theSouthlandTales
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary,"Evening with Kevin Smith 2: Evening Harder, An",2006,,0,0,4,4,,,910873,16768,TT0910873,"theEveningwithKevinSmith2:EveningHarder,An"
56015,Kansas City Confidential (1952),Crime|Drama|Film-Noir|Mystery,Kansas City Confidential,1952,,0,0,3,1,,,44789,21296,TT0044789,theKansasCityConfidential
56028,Rails & Ties (2007),Drama,Rails & Ties,2007,,0,0,1.5,1,,,822849,15006,TT0822849,theRails&Ties
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War,I Served the King of England (Obsluhoval jsem anglického krále),2006,,0,0,1.5,1,,,284363,12555,TT0284363,theIServedtheKingofEngland(Obsluhovaljsemanglickéhokrále)
56093,12 (2007),Crime|Drama|Thriller|War,12,2007,,0,0,1.5,1,,,488478,20714,TT0488478,the12
56141,Blame it on Fidel! (La faute à Fidel!) (2006),Drama,Blame it on Fidel! (La faute à Fidel!),2006,,0,0,2.5,1,,,792966,17460,TT0792966,theBlameitonFidel!(LafauteàFidel!)
56145,"Mist, The (2007)",Horror|Sci-Fi,"Mist, The",2007,,0,0,3.5,14,,,884328,5876,TT0884328,"theMist,The"
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,Enchanted,2007,,3,0,2.9,10,,,461770,4523,TT0461770,theEnchanted
56156,Hitman (2007),Action|Crime|Thriller,Hitman,2007,,0,0,2.9,10,,,465494,1620,TT0465494,theHitman
56158,This Christmas (2007),Comedy|Drama|Romance,This Christmas,2007,,0,0,1.75,2,,,937375,15250,TT0937375,theThisChristmas
56165,P2 (2007),Horror|Thriller,P2,2007,,0,0,2.75,2,,,804516,13474,TT0804516,theP2
56169,Awake (2007),Drama|Thriller,Awake,2007,,0,0,3.833333333,3,,,211933,13483,TT0211933,theAwake
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,"Golden Compass, The",2007,,0,0,2.666666667,12,,,385752,2268,TT0385752,"theGoldenCompass,The"
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,I Am Legend,2007,,0,0,3.443181818,44,,,480249,6479,TT0480249,theIAmLegend
56176,Alvin and the Chipmunks (2007),Children|Comedy,Alvin and the Chipmunks,2007,,0,0,2.3,5,,,952640,6477,TT0952640,theAlvinandtheChipmunks
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,Futurama: Bender's Big Score,2007,,0,0,3.571428571,14,,,471711,7249,TT0471711,theFuturama:Bender'sBigScore
56274,Margot at the Wedding (2007),Drama,Margot at the Wedding,2007,,0,0,1.75,2,,,757361,13998,TT0757361,theMargotattheWedding
56286,I'm Not There (2007),Drama,I'm Not There,2007,,0,0,3.25,2,,,368794,3902,TT0368794,theI'mNotThere
56333,"Savages, The (2007)",Comedy|Drama,"Savages, The",2007,,0,0,3.25,6,,,775529,8272,TT0775529,"theSavages,The"
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller,Wrong Turn 2: Dead End,2007,,0,0,3,1,,,804555,13186,TT0804555,theWrongTurn2:DeadEnd
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,"Orphanage, The (Orfanato, El)",2007,,0,0,3.636363636,11,,,464141,6537,TT0464141,"theOrphanage,The(Orfanato,El)"
56367,Juno (2007),Comedy|Drama|Romance,Juno,2007,,3,1,3.674603175,63,,,467406,7326,TT0467406,theJuno
56379,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",Documentary,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",2006,,0,0,3,1,,,762117,33003,TT0762117,"theMaxedOut:HardTimes,EasyCreditandtheEraofPredatoryLenders"
56389,My Blueberry Nights (2007),Drama|Romance,My Blueberry Nights,2007,,0,0,4.5,1,,,765120,1989,TT0765120,theMyBlueberryNights
56479,Party Monster (1998),Documentary,Party Monster,1998,,0,0,2.5,1,,,141716,34424,TT0141716,thePartyMonster
56511,Redacted (2007),Action|Crime|Drama|War,Redacted,2007,,0,0,3,2,,,937237,11600,TT0937237,theRedacted
56563,Helvetica (2007),Documentary,Helvetica,2007,,0,0,3.75,2,,,847817,13348,TT0847817,theHelvetica
56587,"Bucket List, The (2007)",Comedy|Drama,"Bucket List, The",2007,,0,0,3.6,15,,,825232,7350,TT0825232,"theBucketList,The"
56607,"Kite Runner, The (2007)",Drama,"Kite Runner, The",2007,,0,0,3.666666667,6,,,419887,7979,TT0419887,"theKiteRunner,The"
56612,Sex and Fury (Furyô anego den: Inoshika Ochô) (1973),Action|Crime|Thriller,Sex and Fury (Furyô anego den: Inoshika Ochô),1973,,0,0,3,1,,,70085,20567,TT0070085,theSexandFury(Furyôanegoden:InoshikaOchô)
56633,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller,Butterfly on a Wheel (Shattered),2007,,0,0,2.5,1,,,489664,13250,TT0489664,theButterflyonaWheel(Shattered)
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,Wristcutters: A Love Story,2006,,0,0,3.5,5,,,477139,13198,TT0477139,theWristcutters:ALoveStory
56719,Vitus (2006),Drama,Vitus,2006,,0,0,3.5,1,,,478829,14804,TT0478829,theVitus
56744,Longford (2006),Crime|Drama,Longford,2006,,0,1,3,1,,,759612,36328,TT0759612,theLongford
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,Sweeney Todd: The Demon Barber of Fleet Street,2007,,0,1,3.558823529,17,,,408236,13885,TT0408236,theSweeneyTodd:TheDemonBarberofFleetStreet
56775,National Treasure: Book of Secrets (2007),Action|Adventure,National Treasure: Book of Secrets,2007,,0,0,3.5,11,,,465234,6637,TT0465234,theNationalTreasure:BookofSecrets
56782,There Will Be Blood (2007),Drama|Western,There Will Be Blood,2007,,7,1,3.95,30,,,469494,7345,TT0469494,theThereWillBeBlood
56788,Charlie Wilson's War (2007),Comedy|Drama|War,Charlie Wilson's War,2007,,0,1,3.777777778,18,,,472062,6538,TT0472062,theCharlieWilson'sWar
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,AVPR: Aliens vs. Predator - Requiem,2007,,0,0,2.590909091,11,,,758730,440,TT0758730,theAVPR:Aliensvs.Predator-Requiem
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,Walk Hard: The Dewey Cox Story,2007,,0,0,3.083333333,6,,,841046,6575,TT0841046,theWalkHard:TheDeweyCoxStory
56848,Ricochet (1991),Action|Crime|Thriller,Ricochet,1991,,0,0,2.5,2,,,102789,9546,TT0102789,theRicochet
56885,"Great Debaters, The (2007)",Drama,"Great Debaters, The",2007,,0,1,3.071428571,7,,,427309,14047,TT0427309,"theGreatDebaters,The"
56908,Dedication (2007),Comedy|Drama|Romance,Dedication,2007,,0,0,4,1,,,490579,14118,TT0490579,theDedication
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,"Water Horse: Legend of the Deep, The",2007,,0,0,4,2,,,760329,54318,TT0760329,"theWaterHorse:LegendoftheDeep,The"
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,Battlestar Galactica: Razor,2007,,0,0,3.5,3,,,991178,69315,TT0991178,theBattlestarGalactica:Razor
56941,P.S. I Love You (2007),Comedy|Drama|Romance,P.S. I Love You,2007,,0,0,3.444444444,9,,,431308,6023,TT0431308,theP.S.ILoveYou
56945,"Perfect Holiday, The (2007)",Comedy|Romance,"Perfect Holiday, The",2007,,0,0,3,1,,,841032,26990,TT0841032,"thePerfectHoliday,The"
56949,27 Dresses (2008),Comedy|Romance,27 Dresses,2008,,0,0,3.076923077,13,,,988595,6557,TT0988595,the27Dresses
57041,Santa Claus Conquers the Martians (1964),Fantasy|Sci-Fi,Santa Claus Conquers the Martians,1964,,0,0,1.25,2,,,58548,32307,TT0058548,theSantaClausConquerstheMartians
57147,Cassandra's Dream (2007),Crime|Drama|Thriller,Cassandra's Dream,2007,,0,0,2.9,5,,,795493,4787,TT0795493,theCassandra'sDream
57223,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy,D-War (Dragon Wars),2007,,0,0,3,1,,,372873,10253,TT0372873,theD-War(DragonWars)
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama,"Band's Visit, The (Bikur Ha-Tizmoret)",2007,,0,0,4,2,,,1032856,5259,TT1032856,"theBand'sVisit,The(BikurHa-Tizmoret)"
57274,[REC] (2007),Drama|Horror|Thriller,[REC],2007,,0,0,3.928571429,7,,,1038988,8329,TT1038988,the[REC]
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,In the Name of the King: A Dungeon Siege Tale,2008,,0,0,3,1,,,460780,2312,TT0460780,theIntheNameoftheKing:ADungeonSiegeTale
57353,Flawless (2007),Crime|Drama,Flawless,2007,,0,0,2.833333333,3,,,780516,13195,TT0780516,theFlawless
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,Cloverfield,2008,,0,0,3.45,20,,,1060277,7191,TT1060277,theCloverfield
57370,Mad Money (2008),Comedy|Crime|Thriller,Mad Money,2008,,0,0,3,2,,,951216,12085,TT0951216,theMadMoney
57401,Cleaner (2007),Crime|Thriller,Cleaner,2007,,0,0,2.5,2,,,896798,13252,TT0896798,theCleaner
57430,Welcome to L.A. (1976),Drama|Musical,Welcome to L.A.,1976,,0,0,2,1,,,76910,86241,TT0076910,theWelcometoL.A.
57473,"Return of Doctor X, The (1939)",Horror|Mystery|Sci-Fi|Thriller,"Return of Doctor X, The",1939,,0,0,3,1,,,31851,3575,TT0031851,"theReturnofDoctorX,The"
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)",2006,,0,0,3.666666667,3,,,808506,14069,TT0808506,"theGirlWhoLeaptThroughTime,The(Tokiokakerushôjo)"
57520,One Missed Call (2008),Horror|Mystery|Thriller,One Missed Call,2008,,0,0,3.5,2,,,479968,6933,TT0479968,theOneMissedCall
57526,Untraceable (2008),Crime|Thriller,Untraceable,2008,,0,0,2.5,2,,,880578,8090,TT0880578,theUntraceable
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,Rambo (Rambo 4),2008,,0,0,3.6,15,,,462499,7555,TT0462499,theRambo(Rambo4)
57532,Meet the Spartans (2008),Comedy,Meet the Spartans,2008,,0,0,1.125,4,,,1073498,7278,TT1073498,theMeettheSpartans
57534,"Eye, The (2008)",Drama|Horror|Thriller,"Eye, The",2008,,0,0,1.5,4,,,406759,9030,TT0406759,"theEye,The"
57538,Over Her Dead Body (2008),Comedy|Fantasy|Romance,Over Her Dead Body,2008,,0,0,2.5,1,,,785007,13160,TT0785007,theOverHerDeadBody
57637,"Signal, The (2007)",Horror|Sci-Fi|Thriller,"Signal, The",2007,,0,0,1,1,,,780607,13059,TT0780607,"theSignal,The"
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,Hellboy II: The Golden Army,2008,,1,0,3.543478261,23,,,411477,11253,TT0411477,theHellboyII:TheGoldenArmy
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,In Bruges,2008,,1,1,3.768292683,41,,,780536,8321,TT0780536,theInBruges
57709,Thunder Rock (1942),Drama|Fantasy|War,Thunder Rock,1942,,0,0,2.5,1,,,35440,100526,TT0035440,theThunderRock
57843,Rise of the Footsoldier (2007),Action|Crime|Drama,Rise of the Footsoldier,2007,,0,0,2.5,1,,,901507,13054,TT0901507,theRiseoftheFootsoldier
57910,Teeth (2007),Comedy|Horror,Teeth,2007,,0,0,3.25,2,,,780622,13121,TT0780622,theTeeth
57949,"Welcome Home, Roscoe Jenkins (2008)",Comedy,"Welcome Home, Roscoe Jenkins",2008,,0,0,1.25,2,,,494652,13490,TT0494652,"theWelcomeHome,RoscoeJenkins"
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance,Fool's Gold,2008,,0,0,2.875,4,,,770752,8676,TT0770752,theFool'sGold
57960,"Great Lie, The (1941)",Drama,"Great Lie, The",1941,,0,0,2,1,,,33677,43705,TT0033677,"theGreatLie,The"
57972,Deep Water (2006),Documentary,Deep Water,2006,,0,0,4,1,,,460766,15030,TT0460766,theDeepWater
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Comedy|Drama,"Art of Negative Thinking, The (Kunsten å tenke negativt)",2006,,0,0,3,1,,,945356,12167,TT0945356,"theArtofNegativeThinking,The(Kunstenåtenkenegativt)"
58007,"Shout, The (1978)",Drama|Horror,"Shout, The",1978,,0,0,2.5,1,,,78259,48131,TT0078259,"theShout,The"
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,Jumper,2008,,0,0,2.928571429,14,,,489099,8247,TT0489099,theJumper
58029,It's a Free World... (2007),Drama,It's a Free World...,2007,,0,0,3,1,,,807054,7992,TT0807054,theIt'saFreeWorld...
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,"Definitely, Maybe",2008,,0,0,3.833333333,9,,,832266,8390,TT0832266,"theDefinitely,Maybe"
58059,I Live in Fear (Ikimono no kiroku) (1955),Drama,I Live in Fear (Ikimono no kiroku),1955,,0,0,3.5,1,,,48198,21490,TT0048198,theILiveinFear(Ikimononokiroku)
58078,"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller,"Air I Breathe, The",2007,,0,0,4,2,,,485851,13641,TT0485851,"theAirIBreathe,The"
58103,Vantage Point (2008),Action|Drama|Thriller,Vantage Point,2008,,0,0,3.041666667,12,,,443274,7461,TT0443274,theVantagePoint
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,"Spiderwick Chronicles, The",2008,,0,0,2.833333333,3,,,416236,8204,TT0416236,"theSpiderwickChronicles,The"
58107,Step Up 2 the Streets (2008),Drama|Musical|Romance,Step Up 2 the Streets,2008,,0,0,1.5,2,,,1023481,8328,TT1023481,theStepUp2theStreets
58123,Il Mare (Siworae) (2000),Fantasy|Romance|Sci-Fi,Il Mare (Siworae),2000,,0,0,3,1,,,282599,12650,TT0282599,theIlMare(Siworae)
58146,Witless Protection (2008),Comedy,Witless Protection,2008,,0,0,2,2,,,1001562,15365,TT1001562,theWitlessProtection
58154,"Other Boleyn Girl, The (2008)",Drama|Romance,"Other Boleyn Girl, The",2008,,0,0,3.5,6,,,467200,12184,TT0467200,"theOtherBoleynGirl,The"
58156,Semi-Pro (2008),Comedy,Semi-Pro,2008,,0,0,2.6,5,,,839980,13260,TT0839980,theSemi-Pro
58162,Run Fatboy Run (2007),Comedy|Romance,Run Fatboy Run,2007,,0,0,3.4,10,,,425413,7942,TT0425413,theRunFatboyRun
58191,Taxi to the Dark Side (2007),Documentary,Taxi to the Dark Side,2007,,1,0,4.5,2,,,854678,13362,TT0854678,theTaxitotheDarkSide
58246,Grace Is Gone (2007),Drama,Grace Is Gone,2007,,0,0,3.333333333,3,,,772168,11161,TT0772168,theGraceIsGone
58287,Descent (2007),Drama|Thriller,Descent,2007,,0,0,3.5,1,,,463027,21373,TT0463027,theDescent
58291,College Road Trip (2008),Comedy,College Road Trip,2008,,0,0,1,1,,,997047,13493,TT0997047,theCollegeRoadTrip
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,"10,000 BC",2008,,0,0,2.409090909,11,,,443649,7840,TT0443649,"the10,000BC"
58295,"Bank Job, The (2008)",Action|Crime|Thriller,"Bank Job, The",2008,,0,0,3.5,12,,,200465,8848,TT0200465,"theBankJob,The"
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller,Doomsday,2008,,0,0,2.583333333,6,,,483607,13460,TT0483607,theDoomsday
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,Horton Hears a Who!,2008,,0,0,3.3,5,,,451079,12222,TT0451079,theHortonHearsaWho!
58301,Funny Games U.S. (2007),Drama|Thriller,Funny Games U.S.,2007,,0,0,2.25,4,,,808279,8461,TT0808279,theFunnyGamesU.S.
58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War,"Counterfeiters, The (Die Fälscher)",2007,,0,0,3.8,5,,,813547,7862,TT0813547,"theCounterfeiters,The(DieFälscher)"
58306,Mongol (2007),Drama|War,Mongol,2007,,1,0,2.5,4,,,416044,12246,TT0416044,theMongol
